epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7540013790130615,9.999999747378752e-06,0.6709005832672119,0.6233766078948975,1.1375399827957153
1,0.7623521089553833,9.999999747378752e-06,0.6504485011100769,0.625,1.1351823806762695
2,0.7710508108139038,9.999999747378752e-06,0.6458771228790283,0.6217532753944397,1.1381967067718506
3,0.7675713300704956,9.999999747378752e-06,0.6421915888786316,0.6266233921051025,1.1402775049209595
4,0.7766179442405701,2.9999998787388904e-06,0.6266836524009705,0.6233766078948975,1.142572045326233
5,0.7703549265861511,2.9999998787388904e-06,0.6394492387771606,0.625,1.1404821872711182
6,0.7700069546699524,8.999999749903509e-07,0.6305773258209229,0.6217532753944397,1.1391093730926514
7,0.7759220600128174,8.999999749903509e-07,0.6464638710021973,0.6217532753944397,1.138877272605896
